journals/imds,Industrial Management and Data Systems
journals/nc,Natural Computing
journals/tvt,IEEE T. Vehicular Technology
conf/idl/1994,"Proceedings of the Workshop on Interface Definition Languages, January 20, 1994, Portland, Oregon, USA, in conjunction with POPL 1994",IDL,1994,,ACM Press,db/conf/idl/idl94.html
conf/dawak/2000,"Data Warehousing and Knowledge Discovery, Second International Conference, DaWaK 2000, London, UK, September 4-6, 2000, Proceedings",DaWaK,2000,1874,Springer,db/conf/dawak/dawak2000.html
conf/isec/2001,"Topics in Electronic Commerce, Second International Symposium, ISEC 2001 Hong Kong, China, April 26-28, 2001, Proceedings",ISEC,2001,2040,Springer,db/conf/isec/isec2001.html
conf/asplos/1996,"ASPLOS-VII Proceedings - Seventh International Conference on Architectural Support for Programming Languages and Operating Systems, Cambridge, Massachusetts, USA, October 1-5, 1996.",ASPLOS,1996,,ACM Press,db/conf/asplos/asplos96.html
journals/jwscg,Journal of WSCG
conf/apn/1993,"Application and Theory of Petri Nets 1993, 14th International Conference, Chicago, Illinois, USA, June 21-25, 1993, Proceedings",Application and Theory of Petri Nets,1993,691,Springer,db/conf/apn/apn93.html
conf/isca/1976,"Proceedings of the 3rd Annual Symposium on Computer Architecture, January 1976",ISCA,1976,,ACM,db/conf/isca/isca76.html
conf/isca/1999,"Proceedings of the 26th Annual International Symposium on Computer Architecture, ISCA 1999, Atlanta, Georgia, USA, May 2-4, 1999",ISCA,1999,,IEEE Computer Society,db/conf/isca/isca99.html
conf/wsc/1995,"Proceedings of the 27th conference on Winter simulation, WSC 1995, Arlington, VA, USA, December 3-6, 1995",Winter Simulation Conference,1995,,ACM,db/conf/wsc/wsc1995.html
conf/vdb/1998,"Visual Database Systems 4 (VDB4), IFIP TC2/WG 2.6 Fourth Working Conference on Visual Database Systems, L'Aquila, Italy, 27-29 May 1998",VDB,1998,126,Chapman &amp; Hall,db/conf/vdb/vdb98.html
journals/spl,IEEE Signal Process. Lett.
conf/stacs/1986,"STACS 86, 3rd Annual Symposium on Theoretical Aspects of Computer Science, Orsay, France, January 16-18, 1986, Proceedings",STACS,1986,210,Springer,db/conf/stacs/stacs86.html
journals/itse,Interact. Techn. Smart Edu.
conf/compgeom/1996,"Proceedings of the Twelfth Annual Symposium on Computational Geometry, Philadelphia, PA, USA, May 24-26, 1996",Symposium on Computational Geometry,1996,,ACM,db/conf/compgeom/compgeom96.html
conf/pods/88,"Proceedings of the Seventh ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, March 21-23, 1988, Austin, Texas, USA",,1988,,ACM,db/conf/pods/pods88.html
conf/pldi/1998,"Proceedings of the ACM SIGPLAN '98 Conference on Programming Language Design and Implementation (PLDI), Montreal, Canada, June 17-19, 1998",PLDI,1998,,ACM,db/conf/pldi/pldi98.html
journals/eswa,Expert Syst. Appl.
journals/ita,ITA
conf/smc/2004,"Proceedings of the IEEE International Conference on Systems, Man &amp; Cybernetics: The Hague, Netherlands, 10-13 October 2004",SMC,2004,,IEEE,db/conf/smc/smc2004.html
conf/gis/99,"ACM-GIS '99, Proceedings of the 7th International Symposium on Advances in Geographic Information Systems, November 2-6, 1999, Kansas City, USA",,1999,,ACM,db/conf/gis/gis99.html
conf/jelia/1994,"Logics in Artificial Intelligence, European Workshop, JELIA '94, York, UK, September 5-8, 1994, Proceedings",JELIA,1994,838,Springer,db/conf/jelia/jelia94.html
conf/adl/1998,"Proceedings of the IEEE Forum on Reasearch and Technology Advances in Digital Libraries, IEEE ADL '98, Santa Barbara, California, USA, April 22-24, 1998",ADL,1998,,IEEE Computer Society,db/conf/adl/adl98.html
conf/pods/86,"Proceedings of the Fifth ACM SIGACT-SIGMOD Symposium on Principles of Database Systems, March 24-26, 1986, Cambridge, Massachusetts, USA",,1986,,ACM,db/conf/pods/pods86.html
conf/lics/1995,"Proceedings, 10th Annual IEEE Symposium on Logic in Computer Science, San Diego, California, USA, June 26-29, 1995",LICS,1995,,IEEE Computer Society,db/conf/lics/lics95.html
conf/focs/FOCS32,"32nd Annual Symposium on Foundations of Computer Science, San Juan, Puerto Rico, 1-4 October 1991",FOCS,1991,,IEEE Computer Society,db/conf/focs/focs91.html
conf/stoc/STOC27,"Proceedings of the Twenty-Seventh Annual ACM Symposium on Theory of Computing, 29 May-1 June 1995, Las Vegas, Nevada, USA",STOC,1995,,ACM,db/conf/stoc/stoc1995.html
conf/codes/2003,"Proceedings of the 1st IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis, CODES+ISSS 2003, Newport Beach, CA, USA, October 1-3, 2003",CODES+ISSS,2003,,ACM,db/conf/codes/codes2003.html
conf/sigmod/84,"SIGMOD'84, Proceedings of Annual Meeting, Boston, Massachusetts, June 18-21, 1984",,1984,,ACM Press,db/conf/sigmod/sigmod84.html
conf/mc/2014w,"Mensch &amp; Computer 2014 - Workshopband, 14. Fachübergreifende Konferenz für Interaktive und Kooperative Medien - Interaktiv unterwegs - Freiräume gestalten, 31. August - 3. September 2014, München, Germany",Mensch & Computer Workshopband,2014,,De Gruyter Oldenbourg,db/conf/mc/mc2014w.html
journals/ejasp,EURASIP J. Adv. Sig. Proc.
conf/pods/98,"Proceedings of the Seventeenth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 1-3, 1998, Seattle, Washington, USA",,1998,,ACM Press,db/conf/pods/pods98.html
conf/popl/77,"Conference Record of the Fourth ACM Symposium on Principles of Programming Languages, Los Angeles, California, USA, January 1977",POPL,1977,,ACM,db/conf/popl/popl77.html
conf/stoc/STOC3,"Proceedings of the 3rd Annual ACM Symposium on Theory of Computing, May 3-5, 1971, Shaker Heights, Ohio, USA",STOC,1971,,ACM,db/conf/stoc/stoc71.html
journals/compsec,Computers & Security
journals/mta,Multimedia Tools Appl.
conf/wg/1989,"Graph-Theoretic Concepts in Computer Science, 15th International Workshop, WG '89, Castle Rolduc, The Netherlands, June 14-16, 1989, Proceedings",WG,1990,411,Springer,db/conf/wg/wg89.html
conf/vldb/79,"Fifth International Conference on Very Large Data Bases, October 3-5, 1979, Rio de Janeiro, Brazil, Proceedings.",,1979,,IEEE Computer Society,db/conf/vldb/vldb79.html
conf/pldi/2003,"Proceedings of the ACM SIGPLAN 2003 Conference on Programming Language Design and Implementation 2003, San Diego, California, USA, June 9-11, 2003",PLDI,2003,,ACM,db/conf/pldi/pldi2003.html
journals/ijesjp,IJESJP
journals/tosn,TOSN
journals/cl,Comput. Lang.
conf/icdt/86,"ICDT'86, International Conference on Database Theory, Rome, Italy, September 8-10, 1986, Proceedings",ICDT,1986,243,Springer,db/conf/icdt/icdt86.html
journals/mt,Machine Translation
conf/gi/1981,"GI - 11. Jahrestagung in Verbindung mit Third Conference of the European Co-operation in Informatics (ECI), München, 20.-23. Oktober 1981, Proceedings",GI Jahrestagung,1981,50,Springer,db/conf/gi/gi81.html
journals/jms,J. Medical Systems
conf/c++/1992,"Proceedings of the C++ Conference. Portland, OR, USA, August 1992",C++,1992,,USENIX Association,db/conf/c++/c++92.html
journals/presence,Presence
journals/ipl,Inf. Process. Lett.
conf/gecco/2008c,"Genetic and Evolutionary Computation Conference, GECCO 2008, Proceedings, Atlanta, GA, USA, July 12-16, 2008, Companion Material",GECCO (Companion),2008,,ACM,db/conf/gecco/gecco2008c.html
conf/ac/1980ds,"Distributed Systems - Architecture and Implementation, An Advanced Course",Advanced Course: Distributed Systems,1981,105,Springer,db/conf/ac/ds.html
journals/pai,Progress in AI
conf/ki/1988,"Künstliche Intelligenz, GWAI-88, 12. Jahrestagung, Eringerfeld, 19.-23. September 1988, Proceedings",GWAI,1988,181,Springer,db/conf/ki/gwai88.html
conf/chi/2002a,"Extended abstracts of the 2002 Conference on Human Factors in Computing Systems, CHI 2002, Minneapolis, Minnesota, USA, April 20-25, 2002",CHI Extended Abstracts,2002,,ACM,db/conf/chi/chi2002a.html
journals/sigsoft,ACM SIGSOFT Software Engineering Notes
conf/time/1998,"5th Workshop on Temporal Representation and Reasoning, TIME '98, Sanibel Island, Florida, USA, May 16-17, 1998",TIME,1998,,IEEE Computer Society,db/conf/time/time1998.html
conf/deductive/1990,"Proceedings of the Workshop on Deductive Databases held in conjunction with the North American Conference on Logic Programming, Austin, Texas, USA, November 1, 1990",Workshop on Deductive Databases,1990,TR-CS-90-14,Kansas State University,db/conf/deductive/deductive90.html
conf/adc/1996,"Proceeding Seventh Australasian Database Conference, ADC '96, Melbourne, Australia, January 29-30, 1996",ADC,1996,18,,db/conf/adc/adc96.html
conf/gis/97,"GIS '97. Proceedings of the 5th International Workshop on Advances in Geographic Information Systems, November 13-14, 1997, Las Vegas, Nevada, USA",,1997,,ACM,db/conf/gis/gis97.html
conf/dbsec/90,"Database Security, IV: Status and Prospects. Results of the IFIP WG 11.3 Workshop on Database Security, Halifax, U.K., September 18-21, 1990",DBSec,1991,,North-Holland,db/conf/dbsec/dbsec90.html
journals/sigarch,SIGARCH Computer Architecture News
conf/icccn/2004,"Proceedings of the International Conference On Computer Communications and Networks (ICCCN 2004), October 11-13, 2004, Chicago, IL, USA",ICCCN,2004,,IEEE,db/conf/icccn/icccn2004.html
conf/popl/1994,"Conference Record of POPL'94: 21st ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages, Portland, Oregon, USA, January 17-21, 1994",POPL,1994,,ACM Press,db/conf/popl/popl94.html
conf/icse/1982,"Proceedings, 6th International Conference on Software Engineering, Tokyo, Japan, September 13-16, 1982.",ICSE,1982,,IEEE Computer Society,db/conf/icse/icse82.html
conf/fsttcs/1990,"Foundations of Software Technology and Theoretical Computer Science, Tenth Conference, Bangalore, India, December 17-19, 1990, Proceedings",FSTTCS,1990,472,Springer,db/conf/fsttcs/fsttcs90.html
conf/icpp/1996-3,"Proceedings of the 1996 International Conference on Parallel Processing, ICCP 1996, Bloomingdale, IL, USA, August 12-16, 1996. Volume 3: Software.","ICPP, Vol. 3",1996,,IEEE Computer Society,db/conf/icpp/icpp96-3.html
conf/vr/2014,"2014 IEEE Virtual Reality, VR 2014, Minneapolis, MN, USA, March 29 - April 2, 2014",VR,2014,,IEEE Computer Society,db/conf/vr/vr2014.html
conf/ijcai/1977,"Proceedings of the 5th International Joint Conference on Artificial Intelligence. Cambridge, MA, August 1977",IJCAI,1977,,William Kaufmann,db/conf/ijcai/ijcai77.html
conf/kr/1992,"Proceedings of the 3rd International Conference on Principles of Knowledge Representation and Reasoning (KR'92). Cambridge, MA, October 25-29, 1992.",KR,1992,,Morgan Kaufmann,db/conf/kr/kr92.html
conf/ecml/1993,"Machine Learning: ECML-93, European Conference on Machine Learning, Vienna, Austria, April 5-7, 1993, Proceedings",ECML,1993,667,Springer,db/conf/ecml/ecml93.html
journals/ieiceee,IEICE Electronic Express
journals/cars,Int. J. Computer Assisted Radiology and Surgery
conf/sigmod/77,"Proceedings of the 1977 ACM SIGMOD International Conference on Management of Data, Toronto, Canada, August 3-5, 1977.",,1977,,ACM,db/conf/sigmod/sigmod77.html
conf/vldb/82,"Eigth International Conference on Very Large Data Bases, September 8-10, 1982, Mexico City, Mexico, Proceedings",,1982,,Morgan Kaufmann,db/conf/vldb/vldb82.html
conf/ride/99,"Proceedings of the Ninth International Workshop on Research Issues on Data Engineering: Information Technology for Virtual Enterprises, Sydney, Australia, March 23-24, 1999",,1999,,IEEE Computer Society,db/conf/ride/ride99.html
conf/pakdd/2007w,"Emerging Technologies in Knowledge Discovery and Data Mining, PAKDD 2007, International Workshops, Nanjing, China, May 22-25, 2007, Revised Selected Papers",PAKDD Workshops,2007,4819,Springer,db/conf/pakdd/pakdd2007w.html
conf/sigsoft/1996,"SIGSOFT '96, Proceedings of the Fourth ACM SIGSOFT Symposium on Foundations of Software Engineering, San Francisco, California, USA, October 16-18, 1996",SIGSOFT FSE,1996,,ACM,db/conf/sigsoft/fse96.html
conf/focs/FOCS23,"23rd Annual Symposium on Foundations of Computer Science, Chicago, Illinois, USA, 3-5 November 1982",FOCS,1982,,IEEE Computer Society,db/conf/focs/focs82.html
journals/cie,Computers in Entertainment
conf/ssdbm/99,"11th International Conference on Scientific and Statistical Database Management, Proceedings, Cleveland, Ohio, USA, 28-30 July, 1999",,1999,,IEEE Computer Society,db/conf/ssdbm/ssdbm99.html
conf/nph/2007,"Proceedings of the Eurographics Workshop on Natural Phenomena, NPH 2007, Prague, Czech Republic, 2007.",NPH,2007,,Eurographics Association,db/conf/nph/nph2007.html
conf/sacrypt/2005,"Selected Areas in Cryptography, 12th International Workshop, SAC 2005, Kingston, ON, Canada, August 11-12, 2005, Revised Selected Papers",Selected Areas in Cryptography,2006,3897,Springer,db/conf/sacrypt/sacrypt2005.html
conf/stoc/STOC5,"Proceedings of the 5th Annual ACM Symposium on Theory of Computing, April 30 - May 2, 1973, Austin, Texas, USA",STOC,1973,,ACM,db/conf/stoc/stoc73.html
conf/icalp/1980,"Automata, Languages and Programming, 7th Colloquium, Noordweijkerhout, The Netherland, July 14-18, 1980, Proceedings",ICALP,1980,85,Springer,db/conf/icalp/icalp80.html
conf/sigmod/79,"Proceedings of the 1979 ACM SIGMOD International Conference on Management of Data, Boston, Massachusetts, May 30 - June 1.",,1979,,ACM,db/conf/sigmod/sigmod79.html
conf/fdtc/2006,"Fault Diagnosis and Tolerance in Cryptography, Third International Workshop, FDTC 2006, Yokohama, Japan, October 10, 2006, Proceedings",FDTC,2006,4236,Springer,db/conf/fdtc/fdtc2006.html
conf/fjcc/1986,"Proceedings of the Fall Joint Computer Conference, November 2-6, 1986, Dallas, Texas, USA",,1986,,IEEE Computer Society,db/conf/fjcc/fjcc86.html
conf/popl/1996,"Conference Record of POPL'96: The 23rd ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages, Papers Presented at the Symposium, St. Petersburg Beach, Florida, USA, January 21-24, 1996",POPL,1996,,ACM Press,db/conf/popl/popl96.html
journals/tciaig,IEEE Trans. Comput. Intellig. and AI in Games
conf/sigir/90,"SIGIR'90, 13th International Conference on Research and Development in Information Retrieval, Brussels, Belgium, 5-7 September 1990, Proceedings",,1990,,ACM,db/conf/sigir/sigir90.html
conf/wg/1988,"Graph-Theoretic Concepts in Computer Science, 14th International Workshop, WG '88, Amsterdam, The Netherlands, June 15-17, 1988, Proceedings",WG,1989,344,Springer,db/conf/wg/wg88.html
journals/vldb,VLDB J.
conf/csclp/2005,"Recent Advances in Constraints, Joint ERCIM/CoLogNET International Workshop on Constraint Solving and Constraint Logic Programming, CSCLP 2005, Uppsala, Sweden, June 20-22, 2005, Revised Selected and Invited Papers",CSCLP,2006,3978,Springer,db/conf/csclp/csclp2005.html
journals/joc,J. Cryptology
conf/lics/1987,"Proceedings of the Symposium on Logic in Computer Science (LICS '87), Ithaca, New York, USA, June 22-25, 1987",LICS,1987,,IEEE Computer Society,db/conf/lics/lics87.html
journals/acj,Australian Computer Journal
conf/aii/1992,"Analogical and Inductive Inference, International Workshop AII '92, Dagstuhl Castle, Germany, October 5-9, 1992, Proceedings",AII,1992,642,Springer,db/conf/aii/aii92.html
conf/ijcai/1991,"Proceedings of the 12th International Joint Conference on Artificial Intelligence. Sydney, Australia, August 24-30, 1991",IJCAI,1991,,Morgan Kaufmann,db/conf/ijcai/ijcai91.html
conf/oopsla/1997,"Proceedings of the 1997 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages &amp; Applications (OOPSLA '97), Atlanta, Georgia, October 5-9, 1997.",OOPSLA,1997,,ACM,db/conf/oopsla/oopsla97.html
conf/pldi/1988,"Proceedings of the ACM SIGPLAN'88 Conference on Programming Language Design and Implementation (PLDI), Atlanta, Georgia, USA, June 22-24, 1988",PLDI,1988,,ACM,db/conf/pldi/pldi88.html
conf/icde/87,"Proceedings of the Third International Conference on Data Engineering, February 3-5, 1987, Los Angeles, California, USA",,1987,,IEEE Computer Society,db/conf/icde/icde87.html
conf/oopsla/1988,"Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'88), San Diego, California, USA, September 25-30, 1988, Proceedings.",OOPSLA,1988,,ACM,db/conf/oopsla/oopsla88.html
journals/dke,Data Knowl. Eng.
conf/bda/1997,"13ème Journées Bases de Données Avancées, 9-12 septembre 1997, Grenoble (Informal Proceedings).",BDA,1997,,,db/conf/bda/bda97.html
journals/siamam,SIAM Journal of Applied Mathematics
conf/esann/2009,"ESANN 2009, 17th European Symposium on Artificial Neural Networks, Bruges, Belgium, April 22-24, 2009, Proceedings",ESANN,2009,,,db/conf/esann/esann2009.html
conf/mfcs/1981,"Mathematical Foundations of Computer Science 1981, Strbske Pleso, Czechoslovakia, August 31 - September 4, 1981, Proceedings",MFCS,1981,118,Springer,db/conf/mfcs/mfcs81.html
conf/pimrc/2009,"Proceedings of the IEEE 20th International Symposium on Personal, Indoor and Mobile Radio Communications, PIMRC 2009, 13-16 September 2009, Tokyo, Japan",PIMRC,2009,,IEEE,db/conf/pimrc/pimrc2009.html
conf/issac/1994,"Proceedings of the International Symposium on Symbolic and Algebraic Computation, ISSAC '94, Oxford, UK, July 20-22, 1994",ISSAC,1994,,ACM,db/conf/issac/issac94.html
conf/icdt/90,"ICDT'90, Third International Conference on Database Theory, Paris, France, December 12-14, 1990, Proceedings",ICDT,1990,470,Springer,db/conf/icdt/icdt90.html
journals/jal,J. Algorithms
journals/todaes,ACM Trans. Design Autom. Electr. Syst.
conf/popl/1973,"Conference Record of the ACM Symposium on Principles of Programming Languages, Boston, Massachusetts, USA, October 1973",POPL,1973,,ACM Press,db/conf/popl/popl73.html
conf/isca/1996,"Proceedings of the 23rd Annual International Symposium on Computer Architecture, Philadelphia, PA, USA, May 22-24, 1996",ISCA,1996,,ACM,db/conf/isca/isca96.html
conf/icalp/1992,"Automata, Languages and Programming, 19th International Colloquium, ICALP92, Vienna, Austria, July 13-17, 1992, Proceedings",ICALP,1992,623,Springer,db/conf/icalp/icalp92.html
conf/aaai/1991-2,"Proceedings of the 9th National Conference on Artificial Intelligence, Anaheim, CA, USA, July 14-19, 1991, Volume 2.",AAAI,1991,,AAAI Press / The MIT Press,db/conf/aaai/aaai91-2.html
conf/icdt/99,"Database Theory - ICDT '99, 7th International Conference, Jerusalem, Israel, January 10-12, 1999, Proceedings.",ICDT,1999,1540,Springer,db/conf/icdt/icdt99.html
journals/annals,IEEE Annals of the History of Computing
conf/ieaaie/2012,"Advanced Research in Applied Artificial Intelligence - 25th International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2012, Dalian, China, June 9-12, 2012. Proceedings",IEA/AIE,2012,7345,Springer,db/conf/ieaaie/ieaaie2012.html
conf/iui/2014c,"IUI'14 19th International Conference on Intelligent User Interfaces, IUI'14, Haifa, Israel, February 24-27, 2014, Companion Volume.",IUI Companion,2014,,ACM,db/conf/iui/iui2014c.html
conf/dbsec/89,"Database Security, III: Status and Prospects. Results of the IFIP WG 11.3 Workshop on Database Security, Monterey, California, USA, September 5-7, 1989",DBSec,1990,,North-Holland,db/conf/dbsec/dbsec89.html
journals/tnn,IEEE Transactions on Neural Networks
conf/wads/1997,"Algorithms and Data Structures, 5th International Workshop, WADS '97, Halifax, Nova Scotia, Canada, August 6-8, 1997, Proceedings",WADS,1997,1272,Springer,db/conf/wads/wads97.html
conf/ijcai/1989,"Proceedings of the 11th International Joint Conference on Artificial Intelligence. Detroit, MI, USA, August 1989",IJCAI,1989,,Morgan Kaufmann,db/conf/ijcai/ijcai89.html
conf/dasfaa/97,"Database Systems for Advanced Applications '97, Proceedings of the Fifth International Conference on Database Systems for Advanced Applications (DASFAA), Melbourne, Australia, April 1-4, 1997",Advanced Database Research and Development Series,1997,6,World Scientific,db/conf/dasfaa/dasfaa97.html
journals/bit,BIT
journals/gis,International Journal of Geographical Information Systems
journals/soco,Soft Comput.
conf/icra/2012,"IEEE International Conference on Robotics and Automation, ICRA 2012, 14-18 May, 2012, St. Paul, Minnesota, USA",ICRA,2012,,IEEE,db/conf/icra/icra2012.html
conf/dagstuhl/2001svis,"Software Visualization, International Seminar Dagstuhl Castle, Germany, May 20-25, 2001, Revised Lectures",Software Visualization,2002,2269,Springer,db/conf/dagstuhl/svis2001.html
conf/ht/96,"Hypertext '96, The Seventh ACM Conference on Hypertext, Washington DC, March 16-20, 1996",,1996,,ACM,db/conf/ht/ht96.html
journals/ijwbc,IJWBC
conf/soups/2013,"Symposium On Usable Privacy and Security, SOUPS '13, Newcastle, United Kingdom, July 24-26, 2013",SOUPS,2013,,ACM,db/conf/soups/soups2013.html
conf/gg/1978,"Graph-Grammars and Their Application to Computer Science and Biology, International Workshop, Bad Honnef, October 30 - November 3, 1978",Graph-Grammars and Their Application to Computer Science and Biology,1979,73,Springer,db/conf/gg/gg1978.html
conf/afips/1968s,"American Federation of Information Processing Societies: AFIPS Conference Proceedings: 1968 Spring Joint Computer Conference, Atlantic City, NJ, USA, 30 April - 2 May 1968",AFIPS Spring Joint Computing Conference,1968,32,"Thomson Book Company, Washington D.C.",db/conf/afips/afips68.html
journals/pervasive,IEEE Pervasive Computing
conf/focs/FOCS13,"13th Annual Symposium on Switching and Automata Theory, College Park, Maryland, USA, October 25-27, 1972",SWAT (FOCS),1972,,IEEE Computer Society,db/conf/focs/focs72.html
conf/ssdbm/81,"Proceedings of the First LBL Workshop on Statistical Database Management, Melno Park, California, USA, December 2-4, 1981",,1982,,Lawrence Berkeley Laboratory,db/conf/ssdbm/ssdbm81.html
journals/jcmse,J. Comput. Meth. in Science and Engineering
journals/ijmms,Int. J. Hum.-Comput. Stud.
conf/pods/90,"Proceedings of the Ninth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, April 2-4, 1990, Nashville, Tennessee, USA",,1990,,ACM Press,db/conf/pods/pods90.html
conf/focs/FOCS19,"19th Annual Symposium on Foundations of Computer Science, Ann Arbor, Michigan, USA, 16-18 October 1978",FOCS,1978,,IEEE Computer Society,db/conf/focs/focs78.html
conf/pdis/94,"Proceedings of the Third International Conference on Parallel and Distributed Information Systems (PDIS 94), Austin, Texas, September 28-30, 1994",,1994,,IEEE Computer Society,db/conf/pdis/pdis94.html
conf/sigmod/80nnp,"The Papers of the Fifth Workshop on Computer Architecture for Non-Numeric Processing, Pacific Grove, CA, USA, March 11-14, 1980",,1980,10,ACM,db/conf/sigmod/nnp80.html
conf/ccs/1996,"CCS '96, Proceedings of the 3rd ACM Conference on Computer and Communications Security, New Delhi, India, March 14-16, 1996.",ACM Conference on Computer and Communications Security,1996,,ACM,db/conf/ccs/ccs1996.html
conf/focs/FOCS17,"17th Annual Symposium on Foundations of Computer Science, Houston, Texas, USA, 25-27 October 1976",FOCS,1976,,IEEE Computer Society,db/conf/focs/focs76.html
conf/oopsla/1992,"Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'92), Seventh Annual Conference, Vancouver, British Columbia, Canada, October 18-22, 1992, Proceedings.",OOPSLA,1992,,ACM,db/conf/oopsla/oopsla92.html
journals/joop,JOOP
conf/widm/99,"ACM CIKM'99 2nd Workshop on Web Information and Data Management (WIDM'99), Kansas City, Missouri, USA, November 5-6, 1999",,1999,,ACM,db/conf/widm/widm1999.html
journals/nms,New Media & Society
conf/icmcs/1994,"Proceedings of the International Conference on Multimedia Computing and Systems, ICMCS 1994, Boston, Massachusetts, USA, May 14-19, 1994",ICMCS,1994,,IEEE Computer Society,db/conf/icmcs/icmcs94.html
conf/micro/1992,"Proceedings of the 25th Annual International Symposium on Microarchitecture, Portland, Oregon, November 1992",MICRO,1992,,ACM/IEEE,db/conf/micro/micro1992.html
conf/gg/1990,"Graph-Grammars and Their Application to Computer Science, 4th International Workshop, Bremen, Germany, March 5-9, 1990, Proceedings",Graph-Grammars and Their Application to Computer Science,1991,532,Springer,db/conf/gg/gg1990.html
conf/naacl/2009t,"Human Language Technologies: Conference of the North American Chapter of the Association of Computational Linguistics, Proceedings, May 31 - June 5, 2009, Boulder, Colorado, USA, Tutorial Abstracts",HLT-NAACL (Tutorial Abstracts),2009,,The Association for Computational Linguistics,db/conf/naacl/naacl2009t.html
journals/ets,Educational Technology & Society
conf/iccs/1993,"Conceptual Graphs for Knowledge Representation, ICCS '93, Quebec City, Canada, August 4-7, 1993, Proceedings",ICCS,1993,699,Springer,db/conf/iccs/iccs93.html
conf/micro/2000,"Proceedings of the 33rd Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 33, Monterey, California, USA, December 10-13, 2000",MICRO,2000,,ACM/IEEE Computer Society,db/conf/micro/micro2000.html
journals/science,Science
conf/cade/1986,"8th International Conference on Automated Deduction, Oxford, England, July 27 - August 1, 1986, Proceedings",CADE,1986,230,Springer,db/conf/cade/cade86.html
conf/cosps/2001,"Compiler Optimizations for Scalable Parallel Systems Languages, Compilation Techniques, and Run Time Systems",Compiler Optimizations for Scalable Parallel Systems Languages,2001,1808,Springer,db/conf/cosps/cosps2001.html
conf/fodo/1989,"Foundations of Data Organization and Algorithms, 3rd International Conference, FODO 1989, Paris, France, June 21-23, 1989, Proceedings",FODO,1989,367,Springer,db/conf/fodo/fodo89.html
conf/icse/1994,"Proceedings of the 16th International Conference on Software Engineering, Sorrento, Italy, May 16-21, 1994.",ICSE,1994,,IEEE Computer Society / ACM Press,db/conf/icse/icse94.html
conf/rtss/1993,"Proceedings of the Real-Time Systems Symposium. Raleigh-Durham, NC, December 1993",RTSS,1993,,IEEE Computer Society,db/conf/rtss/rtss1993.html
conf/gvd/1998,"Kurzfassungen - 10. Workshop ""Grundlagen von Datenbanken"", Workshop des GI-Arbeitskreises in Konstanz, 2.6.-5.6.1998",Grundlagen von Datenbanken,1998,63,Universität Konstanz,db/conf/gvd/gvd98.html
conf/icalp/1984,"Automata, Languages and Programming, 11th Colloquium, Antwerp, Belgium, July 16-20, 1984, Proceedings",ICALP,1984,172,Springer,db/conf/icalp/icalp84.html
conf/mfdbs/87,"MFDBS 87, 1st Symposium on Mathematical Fundamentals of Database Systems, Dresden, GDR, January 19-23, 1987, Proceedings",MFDBS,1988,305,Springer,db/conf/mfdbs/mfdbs87.html
conf/oopsla/1990,"Conference on Object-Oriented Programming Systems, Languages, and Applications / European Conference on Object-Oriented Programming (OOPSLA/ECOOP), Ottawa, Canada, October 21-25, 1990, Proceedings.",OOPSLA,1990,,ACM,db/conf/oopsla/oopsla90.html
conf/cpm/1997,"Combinatorial Pattern Matching, 8th Annual Symposium, CPM 97, Aarhus, Denmark, June 30 - July 2, 1997, Proceedings",CPM,1997,1264,Springer,db/conf/cpm/cpm97.html
journals/nle,Natural Language Engineering
journals/tit,IEEE Transactions on Information Theory
journals/jcsc,"Journal of Circuits, Systems, and Computers"
conf/ijcai/1985,"Proceedings of the 9th International Joint Conference on Artificial Intelligence. Los Angeles, CA, August 1985",IJCAI,1985,,Morgan Kaufmann,db/conf/ijcai/ijcai85.html
conf/pimrc/2013,"24th IEEE Annual International Symposium on Personal, Indoor, and Mobile Radio Communications, PIMRC 2013, London, United Kingdom, September 8-11, 2013",PIMRC,2013,,IEEE,db/conf/pimrc/pimrc2013.html
journals/pami,IEEE Trans. Pattern Anal. Mach. Intell.
journals/pc,Parallel Computing
journals/tip,IEEE Transactions on Image Processing
conf/cade/1984,"7th International Conference on Automated Deduction, Napa, California, USA, May 14-16, 1984, Proceedings",CADE,1984,170,Springer,db/conf/cade/cade84.html
conf/srds/1997,"The Sixteenth Symposium on Reliable Distributed Systems, SRDS 1997, Durham, North Carolina, USA, October 22-24, 1997, Proceedings",SRDS,1997,,IEEE Computer Society,db/conf/srds/srds97.html
conf/aime/2009k,"Knowledge Representation for Health-Care: Data, Processes and Guidelines, AIME 2009 Workshop KR4HC 2009, Verona, Italy, July 19, 2009, Revised Selected and Invited Papers",KR4HC,2010,5943,Springer,db/conf/aime/k4care2009.html
journals/dlib,D-Lib Magazine
